node,degree,degree_centrality,closeness_centrality,betweenness_centrality,clustering_coefficient
tty.icu,5353,0.3820569552494469,0.6178521506335991,2.4781235405843048e-05,0.7451177789747838
tty0.social,10095,0.7205053172507316,0.7814174744397259,0.00012210804576502353,0.5655258794179684
tube-cycle-2.apps.education.fr,156,0.011134108914424382,0.5025300966072094,6.112205040031869e-10,0.9942928039702233
tube-cycle-3.apps.education.fr,237,0.016915280850760116,0.5040314283334493,1.767365142580622e-08,0.9795823499964242
tube.alphonso.fr,1451,0.10356148740275498,0.5270626747199596,3.0505477093177075e-07,0.9500938710520688
tube.anjara.eu,1024,0.0730854328741703,0.5187257322452266,8.120359812213854e-08,0.9676140182062561
tube.apolut.app,0,0.0,0.0,0.0,0.0
tube.aquilenet.fr,4466,0.3187495539219185,0.5945567740302262,7.5693859476592625e-06,0.8262836441467171
tube.area404.cloud,1139,0.08129326957390622,0.5209643640745523,9.386964994646129e-08,0.9677128674831158
tube.artvage.com,547,0.03904075369352652,0.5097190281726809,5.11112085533055e-09,0.9906047639137219
tube.asulia.fr,1068,0.0762258225679823,0.5195533222751517,1.1404421842150406e-07,0.9662903797619423
tube.balamb.fr,842,0.060095639140675186,0.5152519094072152,4.047187464525538e-08,0.97561719590692
tube.bstly.de,881,0.06287916636928129,0.5159733646029658,2.655282733149883e-08,0.9786193375296667
tube.chaun14.fr,104,0.007422739276282921,0.5015940517233187,1.327738905150514e-11,0.9968259895444361
tube.crapaud-fou.org,869,0.062022696452787095,0.5157453184766635,6.925305451384435e-08,0.968068069129727
tube.cyano.at,623,0.04446506316465634,0.5111330538020108,9.072327773799974e-09,0.986198923371509
tube.dembased.xyz,441,0.03147526943116123,0.507778262391119,4.880383600626174e-09,0.9852813852813853
tube.dsocialize.net,753,0.05374348726000999,0.5135512209615979,8.860006288362342e-08,0.9794863100788336
tube.ebin.club,1194,0.08521875669117122,0.5220325507739297,1.2284832064299477e-07,0.9472396910509518
tube.extinctionrebellion.fr,1424,0.10163443009064307,0.5265473844461115,2.3077390170611127e-07,0.950073827252126
tube.fdn.fr,778,0.05552779958603954,0.5140225072300083,1.1502283222122271e-07,0.9641393137537096
tube.fede.re,5194,0.37070872885589895,0.6135477869675279,1.1864329949422058e-05,0.8061162574749442
tube.fediverse.games,2362,0.16858182856327172,0.5457982983302108,9.429226267540995e-07,0.914614102077185
tube.felinn.org,338,0.02412390264791949,0.5058522195636113,2.452834790779688e-09,0.9928713149439011
tube.flokinet.is,577,0.04118192848476197,0.510257666507302,5.187224559086515e-09,0.9884098786828422
tube.friloux.me,252,0.017985868246377847,0.5042492308952067,4.5175019946436067e-10,0.9921267311705558
tube.froth.zone,472,0.03368781671543787,0.5083312571953348,5.370612483916278e-09,0.9858847025801576
tube.g1sms.fr,393,0.0280493897651845,0.5068409273910485,7.20020936577075e-10,0.9957158435893442
tube.grin.hu,4564,0.32574405823995434,0.5970410651470917,6.5985053405732735e-06,0.8301115188798058
tube.hoga.fr,1501,0.10713011205481408,0.5280564575744736,3.081838467432485e-07,0.9398383300022207
tube.homelab.officebot.io,729,0.05203054742702163,0.513118400218391,2.2800811205246422e-08,0.9823783897857972
tube.inlinestyle.it,853,0.060880736564128186,0.5154415703596235,5.295186174888023e-08,0.9754057758037086
tube.io18.eu,437,0.031189779458996505,0.5076678077787002,4.234412037546463e-09,0.9899439464236979
tube.jeena.net,2913,0.20790807222896296,0.5577773806795414,1.6854525504579202e-06,0.906853466650068
tube.kai-stuht.com,164,0.011705088858753836,0.5026744136827329,1.4594141735994708e-09,0.9869070776597336
tube.kotocoop.org,630,0.04496467061594462,0.5112636876833725,3.4362907335265692e-09,0.9929795341560047
tube.lab.nrw,556,0.03968310613089716,0.5098675044407184,3.8331763043390796e-09,0.9915354203123987
tube.leetdreams.ch,127,0.009064306616230105,0.5018637066145756,1.6359504171580295e-10,0.9937507811523559
tube.matrix.rocks,1233,0.08800228391977732,0.5227731330530833,2.854904438960274e-07,0.9505956330773849
tube.midov.pl,1637,0.11683677110841482,0.5307786044257407,4.259302433935761e-07,0.9300363088899277
tube.moep.tv,1043,0.07444151024195275,0.5190910862233056,8.299543461890229e-08,0.9604566040305261
tube.niel.me,402,0.028691742202555135,0.507024445722351,1.5894552514390173e-09,0.9939951117231796
tube.nixgoat.me,10135,0.7233602169723788,0.783078019346823,0.00019035805211048846,0.5261384229308039
tube.nogafa.org,601,0.04289486831775034,0.5107229244277441,3.7407905234374254e-08,0.9804215196894065
tube.nox-rhea.org,345,0.024623510099207765,0.5059801677311613,2.7408461050407846e-09,0.9884732052578362
tube.nuxnik.com,940,0.06709014345871102,0.5171166269788356,2.401897913384157e-08,0.9792354927152018
tube.org.il,655,0.04674898294197417,0.5117307828519182,1.212970305922132e-07,0.9841912365478441
tube.otter.sh,517,0.03689957890229106,0.509163011488615,1.020322528112767e-08,0.9847210351910995
tube.p2p.legal,1901,0.13567910927128685,0.5361642279725807,6.770248683440102e-07,0.9209164151831446
tube.parinux.org,413,0.02947683962600814,0.5072448432210349,2.9612139713534772e-09,0.9925950304426526
tube.pol.social,5834,0.4163871244022554,0.6312207510800527,1.3698938547630727e-05,0.7919514593742494
tube.pompat.us,1066,0.07608307758189994,0.5195340460045224,1.284902444476371e-07,0.9657127253829418
tube.portes-imaginaire.org,5260,0.37541931339661694,0.6153272022656716,1.1033487856376017e-05,0.8078284772727108
tube.purser.it,422,0.030119192063378774,0.5073918813667617,2.8587334620473624e-09,0.9917371187986176
tube.raccoon.quest,554,0.03954036114481479,0.5098489401769484,8.856082503780508e-09,0.9836076275778327
tube.rebellion.global,6419,0.4581400328313468,0.6483471220464806,2.58040782516598e-05,0.7318808668814939
tube.rfc1149.net,1151,0.0821497394904004,0.52119704998548,2.4911194329726134e-07,0.9511336078268424
tube.rooty.fr,1181,0.08429091428163586,0.5217796751484849,1.095801259122723e-07,0.9645818682816918
tube.rsi.cnr.it,220,0.015701948469060024,0.5036869588129884,8.158103786647723e-09,0.986010792860108
tube.sadlads.com,107,0.007636856755406467,0.5015042311424643,5.1619199878844835e-11,0.9922412272967731
tube.schule.social,240,0.017129398329883663,0.5040677156933006,1.6423557841778725e-10,0.9957112970711297
tube.sekretaerbaer.net,1417,0.10113482263935479,0.526389036236369,1.543539927683538e-07,0.951037442834986
tube.shanti.cafe,2412,0.17215045321533082,0.5468854185494977,6.434806143545812e-05,0.8970748359680927
tube.sloth.network,125,0.008921561630147741,0.5019716497691386,2.186069708798646e-10,0.9874838709677419
tube.sp-codes.de,2806,0.2002712154735565,0.5554101674583487,1.6382026308513887e-06,0.9016276555331522
tube.spdns.org,2636,0.18813789165655556,0.5517119554769272,6.90435891183455e-05,0.9094341089512313
tube.surdeus.su,43,0.003069017200770823,0.5004646583974227,0.0,1.0
tube.systerserver.net,2226,0.15887516950967098,0.5429203296355416,5.326386175301309e-07,0.9281072513805183
tube.taker.fr,510,0.03639997145100279,0.5090149451821115,8.957659894071207e-09,0.9840902962363728
tube.techeasy.org,185,0.013203911212618658,0.5030717133809912,1.178574390792201e-09,0.9798472385428907
tube.teckids.org,1059,0.07558347013061166,0.519418418411658,6.198978983577234e-08,0.9755681341494544
tube.theplattform.net,564,0.04025408607522661,0.5100346436700014,6.733766151811321e-08,0.969061385939055
tube.tinfoil-hat.net,538,0.03839840125615588,0.5095520957010257,1.1030940391481422e-08,0.9833648314676746
tube.tylerdavis.xyz,1159,0.08272071943472986,0.5213328794475015,1.312399299044301e-07,0.9613462859561203
tube.vrpnet.org,473,0.033759189208479055,0.5083497110999742,1.1138755988936282e-08,0.9868491776256854
tube.yapbreak.fr,533,0.03804153879094997,0.5094408681180154,3.7915564528156585e-09,0.9899984482782942
tubulus.openlatin.org,937,0.06687602597958747,0.51704025189085,2.872666585468717e-08,0.9776701420244643
tuebingen.network,7517,0.5365070301905646,0.6830732264370678,3.7759013825052996e-05,0.7198498376183755
tuffidon.de,6897,0.4922560845050318,0.6630208874034038,3.0637029136829436e-05,0.7367774313927136
tuit.fr,9030,0.6444936121618728,0.7375823619678635,9.291383109358487e-05,0.6198569957980848
tuiter.rocks,10424,0.7439868674612804,0.7960321267670906,0.00016206757134571673,0.5421732657917739
tukika.com,895,0.06387838127185783,0.5162777399977838,1.8584908010929352e-07,0.9302438353767513
tukkers.online,9853,0.7032331739347656,0.7709630095226498,0.00012079083289303105,0.5790082956776841
tulipgardenshow.masto.host,6875,0.49068588965812576,0.662330959320778,2.052357379752371e-05,0.7694141719787341
tum.social,7474,0.5334380129897938,0.6817098068234209,2.8664381988681716e-05,0.7435843338041748
tupambae.com,1794,0.1280422525158804,0.5339358324548116,9.991414401754363e-07,0.9189567629815746
tupambae.org,7812,0.5575619156377133,0.692977737514717,5.516067365381291e-05,0.6771085400164524
tur.bot,3313,0.23645706944543574,0.5668083846168747,6.708934707702331e-07,0.9556231417443507
turath.tn,5226,0.3729926486332168,0.6144362063168007,8.762325374090076e-06,0.8446779719364166
turbotime.turboteam.xyz,5065,0.3615016772535865,0.6100728071258611,5.719840558332024e-06,0.8721730458229431
turnipheap.loneknight.quest,4937,0.3523659981443152,0.606715820708834,1.081308431127351e-05,0.819809584557975
turtleisland.social,10746,0.7669688102205411,0.8108750444125247,0.00019063893150256624,0.5189738742486193
turtlesallthewaydown.com,3438,0.24537863107558347,0.5696908519918588,2.384664535244351e-06,0.9060325110697788
tusk.chat,2176,0.1553065448576119,0.5418698685070772,2.8440366655497333e-07,0.9652442528735632
tusk.sfunk1x.com,7610,0.5431446720433944,0.6862534252369463,5.136724518702883e-05,0.6640175917273428
tusky.pink,7135,0.5092427378488331,0.6705454744030978,2.2340752067582045e-05,0.7633654603467234
tusky.town,8111,0.5789022910570266,0.7034916423993915,4.517795303877946e-05,0.6896169531839439
tut.alltatalla.se,441,0.03147526943116123,0.5077598499514064,4.021862378805331e-09,0.9837662337662337
tutoteket.no,10716,0.7648276354293055,0.8095156169476175,0.000190352049708216,0.5221418833369302
tutter.org,4856,0.3465848262079795,0.6045678759157193,6.768643177740778e-06,0.8536346469357665
tuttle.club,108,0.007708229248447648,0.5015221926850717,1.9888725248455422e-11,0.995846313603323
tutu.social,5772,0.4119620298337021,0.6294898243182688,1.7353708870954e-05,0.7840474266570264
tutut.delire.party,9750,0.6958818071515238,0.7666576042682666,0.00011249937380798662,0.5864681874012062
tuusin.misono-ya.info,7574,0.540575262293912,0.6850113072086825,7.208834245512129e-05,0.6511841384993475
tuveuxteba.ttre.fr,644,0.045963885518521166,0.5115064707028013,3.669656765692922e-09,0.9921418428754962
tux.social,10006,0.7141531653700665,0.7775989083718287,0.0001343873369689258,0.5632649795430088
tv.arns.lt,1068,0.0762258225679823,0.519572599976249,2.409487191565233e-07,0.9580889399029096
tv.farewellutopia.com,1146,0.0817928770251945,0.5211000722670396,2.3481218067356625e-07,0.9596942469344674
tv.filmfreedom.net,3134,0.22368139319106417,0.5627311180662228,1.677939220522599e-06,0.9033040827097182
tv.gravitons.org,3089,0.220469631004211,0.5617153171791844,1.8618664627485205e-06,0.9030558458310199
tv.speleo.mooo.com,96,0.006851759331953465,0.5014323978357047,3.577867969546363e-11,0.9956140350877193
tvwatch.party,8507,0.6071657983013347,0.7178081372749584,5.132598316114916e-05,0.6748479026041568
tw.town,7393,0.527656841053458,0.6789992310507632,3.076660093942125e-05,0.7387960004286259
tweeflood.com,635,0.04532153308115053,0.5113570384881642,1.650906962582921e-08,0.9743659802777018
tweesecake.social,11442,0.8166440653772037,0.8449285670644958,0.0002659658057913346,0.4777453117008457
twente.collabfc.com,118,0.008421954178859468,0.5017018788993547,3.065749805320699e-09,0.977545994495147
twentyzen.social,5109,0.3646420669473985,0.611244538913086,1.0623412463262494e-05,0.8242965068629944
twexit.de,4056,0.2894868317750339,0.5844080439864734,3.2571396672301504e-06,0.8972823139426573
twhtv.club,2439,0.17407751052744272,0.547462707872386,1.149008678687656e-06,0.921018209361749
twilight-phosphorescence.xsns.jp,105,0.007494111769324103,0.5016299889650686,1.3555807176969815e-10,0.9897435897435898
twipped.social,10550,0.7529798015844694,0.8017750439141076,0.0001580196982112552,0.5349493112484776
twit-test.catgirl.works,5607,0.40018556848190706,0.6248550264149884,1.5456966940829535e-05,0.7968465594043326
twit.dispersio.us,4430,0.31618014417243595,0.5936493616228544,3.620707099493866e-06,0.8901414695978231
twit.social,12305,0.8782385268717436,0.8913999071844095,0.00046384683848526886,0.4249057468154709
twitchfr.social,7795,0.5563485832560131,0.6924294685239524,4.323170278863759e-05,0.6991947506726276
twitoot.com,5098,0.3638569695239455,0.6109511842041836,1.0803822996683181e-05,0.8189963665270373
twitter.oksocial.net,7072,0.5047462707872387,0.6685924914992308,2.863148432655071e-05,0.7308985349630861
twitter.resolvt.net,7611,0.5432160445364357,0.6861861685676429,3.3556773835024774e-05,0.7264654812670851
twitterexiles.social,2897,0.20676611234030406,0.5574221226049875,3.713815261707958e-07,0.9699379430426217
twiukraine.com,10656,0.7605452858468347,0.8067174295402633,0.0001817220348809547,0.5268158761765049
two-bits.org,5714,0.40782242523731355,0.6278528064367973,9.08697902421089e-06,0.847553256360525
twogate.social,116,0.008279209192777104,0.5018097524443609,1.5603718669958428e-10,0.9808095952023989
twoheaded.monster,518,0.03697095139533224,0.509163011488615,2.3941923007549395e-09,0.990201862542288
twojstary.gay,580,0.04139604596388552,0.5103506502645925,1.119194805051461e-08,0.9775534512536478
twoot.site,10696,0.7634001855684819,0.808487363854497,0.00019483959821032414,0.5177660102320302
twoot.space,6286,0.44864749125686965,0.6443790502949652,1.2516692059335408e-05,0.8207553449964323
twt.rs,2919,0.20833630718721005,0.5579107192302438,4.299105739667226e-06,0.8863819352820886
txnet.social,4707,0.3359503247448434,0.6007551221399411,4.272999177769382e-06,0.8966635670522088
txs.es,5378,0.38384126757547643,0.6185344380034404,8.30431069715859e-06,0.8545154620180593
txt.diskrot.com,1225,0.08743130397544786,0.522636552157649,2.0053927927934485e-07,0.959046285180739
txwb.org,1199,0.08557561915637714,0.5221104079776245,1.9856368102798365e-07,0.9512044678300364
tyas.link,53,0.0037827421311826424,0.5006614874310805,1.3848443437042242e-11,0.9912917271407837
tyazzkey.work,3283,0.23431589465420027,0.5661438158793518,7.3014915899655364e-06,0.8014850569003285
tylernguyen.social,3053,0.21790022125472844,0.5609277816840205,6.654964135018626e-07,0.9523093328479518
types.town,1078,0.07693954749839413,0.519784749144762,3.961754725414342e-08,0.9796331801902832
typetura.social,9972,0.7117265006066662,0.7760475028796214,0.00011637375477359412,0.5734107652666057
typhy.club,4393,0.3135393619299122,0.5927447147798802,5.741504211094252e-06,0.8687163549229877
typing.ink,6961,0.4968239240596674,0.6650045657956921,2.0582228020922392e-05,0.7769124201008245
typo.social,11516,0.8219256298622512,0.848718173341408,0.00028541658605942325,0.47220762685214945
typo3.social,3782,0.2699307686817501,0.5777769079864619,2.6474792535645687e-06,0.889968364464198
typrout.ml,319,0.022767825280137037,0.5055235069299598,1.930722773776908e-09,0.9895901106050748
tyrol.social,10221,0.7294982513739205,0.7869949498094694,0.00014119799595817346,0.5549944657511271
tzcafe.com,5674,0.4049675255156663,0.6267287804663603,2.3108085535851588e-05,0.7651784939277574
töröö.de,185,0.013203911212618658,0.5029091058023233,5.1396227113311444e-11,0.9987661574618096
u-stella.net,549,0.03918349867960888,0.5097746966383884,8.273699835665234e-08,0.9347386754949277
u.miaomiao.li,5275,0.3764899007922347,0.6157330552264484,1.7769092797179807e-05,0.7851628753771969
u2.social,3597,0.25672685746913143,0.5733999894336796,1.919093476929058e-06,0.918255634484676
u222news.fedicity.net,1752,0.12504460780815074,0.5331430094026228,1.3626500073282476e-06,0.8605284912209331
uae.rumiserver.com,80,0.0057097994432945545,0.5010197553386485,6.515537518894709e-11,0.9914556962025316
uberspace.social,8174,0.5833987581186211,0.7056897214110713,5.664098911971774e-05,0.6650338916645668
ublog.byme.at,5847,0.41731496681179076,0.6316193568768557,1.1528270675358477e-05,0.8183634206067002
ublog.kimapr.net,7556,0.5392905574191706,0.684308319501534,3.7358708767013596e-05,0.7159836090427399
ublog.tech,9601,0.6852473056883878,0.7604540644053378,9.391855696214716e-05,0.600593319272298
ublog.thirdlaw.net,5404,0.38569695239454715,0.6192182339241128,7.405088873249783e-06,0.8557409712755188
ubuntu.social,11355,0.8104346584826209,0.8405667292130313,0.0002524755647403683,0.48416732034295684
ucb.social,3290,0.23481550210548854,0.5662811849708786,1.0342263367525642e-06,0.9432497197529575
uchinokoskey.com,645,0.046035258011562344,0.5115438424037367,1.9798926498322207e-07,0.9300447782753142
uchu-teien.com,4514,0.32217543358789524,0.5957709811929838,3.209933190464781e-05,0.7314874318254354
uddannelse.social,9587,0.6842480907858112,0.7598763372020777,0.00011099198057891242,0.5930985372931054
udon.icu,5708,0.4073941902790665,0.6276558109350018,1.6022928394014992e-05,0.7879659828369469
udongein.xyz,11021,0.786596245806866,0.8239967719171407,0.0002474613524565991,0.49963134230954237
ue.oiaa.aaio.eu,4598,0.32817072300335454,0.5979588838483171,3.6189079194667272e-06,0.8946266088962647
ug4v.com,353,0.025194490043537222,0.5061630631469325,8.947190874134268e-08,0.9054532577903682
uhlmann.social,3584,0.255799015059596,0.5730949145436641,1.4855381185363836e-06,0.9297610118216977
uhouho.life,2641,0.18849475412176148,0.5517989179950304,2.9530510513983813e-06,0.8671247690842542
uirapuru.ibict.br,5810,0.414674184569267,0.6305669897761916,1.7753485995484295e-05,0.7806194850473878
ukadon.shillest.net,6519,0.465277282135465,0.6513932707801037,6.160482596769738e-05,0.68753059776975
ukers.eu,1230,0.08778816644065378,0.5227341026564092,2.715940088905258e-07,0.9232663213532054
ukraine.rs,5324,0.3799871529512526,0.6170625806178067,7.828014449898499e-06,0.8500198238143503
ukrainian.network,7114,0.5077439154949682,0.6698718495005688,2.3491677617235458e-05,0.7706490837633272
uksocial.net,708,0.05053172507315681,0.5127426269483665,1.092454751659694e-08,0.9845491813103828
ukuru.net,376,0.026836057383484407,0.5065842248013852,6.764280690779237e-08,0.8840709219858156
uldegrova.com,6105,0.4357290700164157,0.639056277015329,1.155475896891129e-05,0.8308430019439194
ull.social,2774,0.19798729569623869,0.5547061140056999,1.0331941141670975e-06,0.928032206743833
ulman.social,4750,0.33901934194561417,0.6018136987261428,3.5578116698347284e-06,0.9012258758076492
ulmd.de,3381,0.2413103989722361,0.5683958898343843,2.7637234382260998e-06,0.8910668563798043
um.lugarzinho.top,2528,0.18042966240810793,0.5493527321286735,4.325427558306965e-07,0.9538174425070003
uma-aji.com,651,0.046463492969809436,0.511655990279154,1.1875974931634496e-07,0.9472338414273899
umaikebab.xyz,2565,0.18307044465063166,0.5501729192974968,6.454740075528984e-06,0.7816773255725551
umbracocommunity.social,8377,0.597887374205981,0.7130200693497576,4.9953371928501954e-05,0.6785952782206339
umbrellaworld.blue,202,0.01441724359431875,0.5033791481041013,2.2535878914212373e-08,0.9730555145066746
umet.us,4049,0.28898722432374563,0.5842129893595849,4.147182913413253e-06,0.8618543396749503
ummah.ps,3055,0.2180429662408108,0.5609502520514317,8.658744965618925e-07,0.9444626295690125
unam.social,3699,0.264006851759332,0.5758049731469176,2.6236219224690782e-06,0.9051738217000166
unaone.social,4932,0.3520091356791093,0.6065581366178587,5.027628494640522e-06,0.8821982613924552
unbound.social,10534,0.7518378416958105,0.801041195695892,0.00016113868068912045,0.5340295242500128
unboxed.social,4645,0.33152523017629004,0.5991101331433658,5.468230515547479e-06,0.8670743364587709
unchioshi.net,73,0.005210191992006281,0.5008943032608345,1.9989934369399437e-11,0.9908675799086758
uncontrollablegas.com,7886,0.5628434801227608,0.6956284720298007,4.2915964529332636e-05,0.6974674784673351
undefined.social,9058,0.6464920419670259,0.7386717909985698,8.31853608998827e-05,0.6325809799144316
under-bank.blue,6883,0.49125686960245524,0.6626443849119765,9.679995107305006e-05,0.6534429430203498
underground.pm,2754,0.19655984583541503,0.5542669863030355,1.6722602037069318e-06,0.8994405258302753
undernopretext.social,8469,0.6044536435657698,0.7163759728838128,4.5548726681472596e-05,0.6849265985653421
underwear.social,6143,0.4384412247519806,0.6401664598134721,1.6387392964840878e-05,0.7968972740374807
uneasy.social,6787,0.48440511027050176,0.6595544789204413,2.2049446426867904e-05,0.7595255331800349
uneune.one,2570,0.18342730711583757,0.5502810210225131,7.999833881255036e-06,0.7679528287740843
unfufadoo.net,10152,0.7245735493540789,0.7838670589990981,0.00013498042912904966,0.5576413182224998
unfug.social,9474,0.6761829990721576,0.7552451940003176,9.06298951591049e-05,0.6051034994940566
uni.vuwuv.com,2080,0.1484547855256584,0.539885150247133,1.3720944353506424e-06,0.885545473045473
unicuskey.com,1394,0.09949325529940761,0.525954069334431,8.647506037415126e-07,0.8691304441864992
union.collabfc.com,176,0.012561558775248019,0.502891044782183,3.5095919386767264e-08,0.9504545454545454
union.place,11858,0.8463350224823354,0.8667368867269057,0.00034943854598828284,0.44992281880240004
unipar.online,3515,0.2508743130397545,0.571481089742476,2.089152888378647e-06,0.9121103069939304
unitedmastodon.com,5872,0.4190992791378203,0.6323324065007853,1.938559279983981e-05,0.7732362389930276
univention.social,6333,0.45200199842980515,0.6457757398063037,2.0356878689988863e-05,0.7778612346422329
universe.feliver.se,6229,0.44457925915352225,0.6426342882955433,1.4725164781605453e-05,0.8023231885887447
universeodon.com,12870,0.9185639854400115,0.9246567050950798,0.0008107667820904891,0.38882563115992286
universites.social,5664,0.40425380058525445,0.6264203785434325,1.5547246074422183e-05,0.7993163697148005
unix.family,6382,0.45549925058882307,0.6472084092235112,1.536234700431614e-05,0.7970790458256308
unkworks.net,2104,0.15016772535864678,0.5403851789433831,2.1381653011565913e-06,0.8515966688905402
unmute.community,4749,0.338947969452573,0.6017878354016025,4.720767793771201e-06,0.8837660675426192
unnerv.jp,7109,0.5073870530297624,0.6697757278404309,0.00014808310719127498,0.6148515997341184
unocha.social,132,0.009421169081436014,0.502097642151382,6.489223888762664e-10,0.9582465880175803
unpretty.space,4354,0.31075583470130613,0.5917427798326526,5.003454893348945e-06,0.8799827699754793
unredacted.social,6678,0.4766255085290129,0.6562163710558081,2.511308612282317e-05,0.7567222287933487
unseen.name,1365,0.09742345300121334,0.5253818009965066,5.040620925233167e-07,0.9067717229007551
unsociable.social,1272,0.09078581114838341,0.5235549667972739,1.8833172898029743e-08,0.9900860511952655
unstable.systems,10236,0.7305688387695383,0.7876146657269749,0.00013817807623583148,0.5558372769040484
unstraight.club,9175,0.6548426236528442,0.7431801901050785,7.296834058701585e-05,0.6298177588719215
unteraffen.de,5856,0.4179573192491614,0.6318473577276369,1.0600284697511707e-05,0.8308576925051215
untrusted.website,9970,0.7115837556205838,0.7760044966450479,0.00012422465875102778,0.5741174773191074
unvernunft.social,6962,0.4968952965527086,0.6650677341230059,2.7841760527888855e-05,0.748635284507302
unwilling.observer,5303,0.3784883305973878,0.6164649413145449,9.410484556256776e-06,0.8261030726933141
unxpnx.farm,4751,0.33909071443865535,0.6018654320450395,4.198981257886484e-06,0.8920968217217428
upallnight.minnix.dev,6053,0.43201770037827425,0.6375433045875017,1.3406783083284584e-05,0.8162492606343896
upaupaland.xsns.jp,170,0.012133323817000928,0.5028368695044487,3.5943584886753365e-09,0.9745214061956143
upload.chat,5285,0.3772036257226465,0.6160310211587651,1.0639814476702361e-05,0.8197631306233559
upp2.com,7650,0.5459995717650418,0.6875000560663731,3.8981924146273075e-05,0.7082828034251134
urbanists.social,12231,0.8729569623866962,0.8872204993955451,0.00045053174017850985,0.42840236860441944
urbanists.video,7902,0.5639854400114196,0.6961472106368326,5.025164695162938e-05,0.6676664472018654
urbansolarpunk.social,5390,0.3846977374919706,0.6188351220593906,6.783245204970881e-06,0.8643345838478781
urda.social,8981,0.6409963600028549,0.7356449247155181,7.830502679692685e-05,0.6332821653433666
urface.social,8119,0.5794732710013561,0.7037744957511127,4.0828394337306945e-05,0.7041445065381691
urgentcodex.com,696,0.04967525515666262,0.5124986693247406,6.124637767875502e-09,0.9905234433143141
urgo.social,902,0.0643779887231461,0.5164110171839463,1.2520379953794921e-08,0.9881900130675204
uri.life,8950,0.6387838127185783,0.7344873402549116,0.00013544466383889415,0.6132938295280956
urlgrayhot.love,1918,0.13689244165298695,0.5365134537149382,1.5248789771226575e-07,0.9740198422217544
urnoet.xsns.jp,150,0.01070587395617729,0.5024579691399005,1.8911257991840973e-09,0.9791498881431767
ursal.zone,11550,0.8243522946256513,0.8504191146580766,0.0003061860904396048,0.46465651787611356
ursula.ahlamon.org,2347,0.16751124116765398,0.5455006288258624,2.825595472836234e-07,0.9665663045566868
urusai.social,11680,0.8336307187210049,0.8572916090339101,0.0003274298363779311,0.46139400187903123
urweibo.com,2587,0.18464063949753765,0.5505189944157843,2.3976786677708285e-06,0.8627428295023813
us.20140802.xyz,105,0.007494111769324103,0.5014862708863621,1.2937824108880586e-10,0.9796703296703296
us.andrewscom.net,8134,0.5805438583969739,0.7043054593079111,6.0494184106537247e-05,0.6652388428895311
us.woundclinic.space,744,0.053101134822639354,0.5133817693928688,1.1465387057803386e-08,0.988212564581253
usasa.ky,1420,0.10134894011847834,0.5263692494064538,6.716072100098389e-07,0.8887393423259784
usr.cloud,6296,0.4493612161872814,0.6446757120740246,1.4016690521238143e-05,0.8066188247666357
ussr.rumiserver.com,3705,0.26443508671757904,0.5759707610217131,1.4968324943099781e-05,0.7615208273216685
ustc.mba,2146,0.15316537006637643,0.5412624615190711,3.0599309424543022e-06,0.8160558919179609
utih.net,2746,0.19598886589108558,0.5540915298338037,1.6223301965609825e-06,0.9043937397930688
utopia.cool,7076,0.5050317607594034,0.6687521439400109,5.0571479421756445e-05,0.7041589047334642
utopia.xsns.jp,774,0.055242309613874815,0.5139847724988947,2.130725135228537e-07,0.8914895821842481
utopie.peacefrogs.net,3231,0.23060452501605883,0.5649332772001407,2.0925619072028865e-06,0.9241657587630664
utrecht.collabfc.com,113,0.008065091713653558,0.5016120197005262,2.2354286160868352e-10,0.981826801517067
utter.online,9485,0.6769680964956106,0.7556935316761948,0.00010680444167994269,0.5937183330380029
utube.ro,90,0.006423524373706374,0.501324686451378,2.096904939541095e-11,0.9942571785268415
utveckla.re,6420,0.458211405324388,0.6483471220464806,1.4852145922569576e-05,0.8069076471281956
uuchten.lu,6072,0.4333737777460567,0.6380952901325991,1.659172683782766e-05,0.799424855937285
uuu.moe,3309,0.236171579473271,0.5667395637833855,7.537678720824166e-06,0.8075519003355693
uvix.cc,6268,0.44736278638212834,0.6438753513867891,1.7965086828564414e-05,0.7907689298254886
uwu.social,11155,0.7961601598743845,0.8305950021922943,0.00024198548771986721,0.4905760492423941
uwu.town,4348,0.310327599743059,0.5916177760767202,4.289513310855609e-06,0.8845743524756364
uwyn.net,8367,0.5971736492755693,0.7126934620297175,4.416948703044228e-05,0.6905467819642876
v-insanity.com,1604,0.11448147883805582,0.5301556484291784,6.421411917054855e-07,0.9216509568250304
v.comfycamp.space,836,0.059667404182428094,0.5151571312618605,6.763947855212922e-08,0.9697389909176861
v0dev.social,2658,0.18970808650346158,0.5521905888228987,1.8895071986883728e-06,0.8803560763297428
v1.pt,97,0.006923131824994647,0.5014683119166269,1.3977017585417559e-11,0.9961340206185567
v2.flyingcube.tech,4208,0.30033545071729356,0.5881389870200298,4.203447636544217e-06,0.8830693412482004
v2.nyoki.club,4467,0.3188209264149597,0.5946325169629236,2.7747785853166758e-05,0.7177627726480231
v2br.social,8626,0.6156591249732354,0.7222136851802511,7.153375974645372e-05,0.6529146194350077
v45423.1blu.de,661,0.04717721790022126,0.5118430127187619,4.17950751884844e-09,0.9932975748406914
v64.net,4864,0.3471558061523089,0.604802882648464,3.848565853200018e-06,0.8965554211716831
va-11-hall-a.cafe,6732,0.4804796231532368,0.657819379995297,2.096797940676027e-05,0.7716891934115868
